"id","school_list_id","school_id","status"
33761,1039,6,"Interested"
33762,1039,8,"Applied"
33763,1039,10,"Interested"
33764,1039,9,"Interested"
33765,1039,7,"Interested"
33766,1039,4,"Enrolled"
33767,1039,1,"Interested"
33768,1039,5,"Interested"
33769,4962,5,"Interested"
33770,4962,8,"Interested"
33771,4962,10,"Interested"
33772,4962,1,"Interested"
33773,4962,4,"Accepted"
33774,4962,3,"Accepted"
33775,4962,9,"Interested"
33776,4962,2,"Interested"
33777,9574,9,"Interested"
33778,9574,3,"Applying"
33779,9574,5,"Interested"
33780,9574,6,"Interested"
33781,9574,4,"Interested"
33782,9574,8,"Applied"
33783,9574,2,"Interested"
33784,2217,5,"Enrolled"
33785,2217,3,"Accepted"
33786,2217,7,"Applied"
33787,2217,6,"Rejected"
33788,2217,1,"Interested"
33789,2217,2,"Interested"
33790,2217,9,"Interested"
33791,3181,6,"Interested"
33792,3181,10,"Interested"
33793,3181,5,"Interested"
33794,3181,4,"Applied"
33795,3181,1,"Rejected"
33796,3181,9,"Interested"
33797,3181,8,"Interested"
33798,3181,3,"Applying"
33799,3181,7,"Interested"
33800,2603,4,"Interested"
33801,2603,1,"Interested"
33802,2603,8,"Rejected"
33803,2603,2,"Applying"
33804,2603,9,"Interested"
33805,2603,7,"Interested"
33806,2711,8,"Rejected"
33807,2711,1,"Enrolled"
33808,2711,4,"Applied"
33809,2711,10,"Interested"
33810,2711,6,"Interested"
33811,2711,2,"Rejected"
33812,2711,9,"Applying"
33813,2711,3,"Interested"
33814,9819,9,"Interested"
33815,9819,4,"Interested"
33816,9819,5,"Interested"
33817,9819,8,"Interested"
33818,9819,10,"Interested"
33819,9819,2,"Accepted"
33820,9819,6,"Interested"
33821,2646,8,"Rejected"
33822,2646,6,"Applied"
33823,2646,7,"Interested"
33824,2646,1,"Interested"
33825,2646,5,"Applying"
33826,2646,10,"Interested"
33827,2646,3,"Applying"
33828,2646,4,"Interested"
33829,2687,7,"Applied"
33830,2687,4,"Accepted"
33831,2687,8,"Applied"
33832,2687,5,"Interested"
33833,2687,10,"Interested"
33834,2687,3,"Interested"
33835,9806,10,"Interested"
33836,9806,4,"Applied"
33837,9806,3,"Applied"
33838,9806,5,"Interested"
33839,9806,9,"Interested"
33840,9806,8,"Interested"
33841,9806,2,"Interested"
33842,9806,6,"Interested"
33843,9806,1,"Interested"
33844,9806,7,"Accepted"
33845,1027,5,"Applying"
33846,1027,2,"Interested"
33847,1027,9,"Interested"
33848,1027,6,"Applying"
33849,1027,1,"Interested"
33850,1027,10,"Applied"
33851,4995,8,"Interested"
33852,4995,2,"Applied"
33853,4995,3,"Interested"
33854,4995,6,"Accepted"
33855,4995,5,"Interested"
33856,4995,7,"Interested"
33857,4911,9,"Interested"
33858,4911,4,"Applied"
33859,4911,1,"Rejected"
33860,4911,8,"Interested"
33861,4911,3,"Interested"
33862,4911,6,"Interested"
33863,7620,7,"Interested"
33864,7620,4,"Interested"
33865,7620,10,"Accepted"
33866,7620,9,"Interested"
33867,7620,6,"Interested"
33868,7620,8,"Accepted"
33869,7620,3,"Applied"
33870,7059,4,"Interested"
33871,7059,5,"Interested"
33872,7059,8,"Accepted"
33873,7059,9,"Interested"
33874,7059,2,"Applying"
33875,7059,7,"Interested"
33876,9542,8,"Interested"
33877,9542,9,"Rejected"
33878,9542,2,"Interested"
33879,9542,7,"Applied"
33880,9542,3,"Rejected"
33881,9542,4,"Rejected"
33882,9542,1,"Interested"
33883,9542,6,"Interested"
33884,9542,10,"Accepted"
33885,5393,5,"Rejected"
33886,5393,3,"Applying"
33887,5393,7,"Accepted"
33888,5393,2,"Interested"
33889,5393,4,"Interested"
33890,5393,10,"Interested"
33891,5393,9,"Interested"
33892,5393,8,"Interested"
33893,5393,1,"Interested"
33894,5015,8,"Interested"
33895,5015,10,"Interested"
33896,5015,1,"Applying"
33897,5015,4,"Enrolled"
33898,2312,4,"Interested"
33899,2312,3,"Accepted"
33900,2312,6,"Accepted"
33901,2312,1,"Interested"
33902,2312,9,"Interested"
33903,2312,5,"Accepted"
33904,2312,2,"Rejected"
33905,4837,9,"Interested"
33906,4837,1,"Interested"
33907,4837,5,"Interested"
33908,4837,7,"Rejected"
33909,4837,4,"Interested"
33910,4837,3,"Rejected"
33911,421,2,"Accepted"
33912,421,10,"Interested"
33913,421,8,"Applying"
33914,421,5,"Enrolled"
33915,421,6,"Accepted"
33916,421,7,"Interested"
33917,9285,8,"Applying"
33918,9285,3,"Interested"
33919,9285,9,"Interested"
33920,9285,2,"Interested"
33921,2049,10,"Applied"
33922,2049,9,"Interested"
33923,2049,4,"Interested"
33924,2049,8,"Interested"
33925,2049,5,"Interested"
33926,2049,1,"Interested"
33927,249,3,"Interested"
33928,249,4,"Interested"
33929,249,9,"Accepted"
33930,249,6,"Rejected"
33931,249,7,"Enrolled"
33932,249,1,"Interested"
33933,249,8,"Applied"
33934,249,5,"Interested"
33935,249,2,"Interested"
33936,1682,9,"Applying"
33937,1682,5,"Interested"
33938,1682,4,"Rejected"
33939,1682,7,"Applying"
33940,277,10,"Interested"
33941,277,5,"Interested"
33942,277,2,"Applied"
33943,277,8,"Interested"
33944,277,1,"Interested"
33945,277,4,"Interested"
33946,2834,6,"Interested"
33947,2834,10,"Applied"
33948,2834,4,"Accepted"
33949,2834,8,"Accepted"
33950,2834,1,"Interested"
33951,2834,3,"Enrolled"
33952,2834,7,"Interested"
33953,797,9,"Interested"
33954,797,6,"Interested"
33955,797,7,"Accepted"
33956,797,8,"Enrolled"
33957,2502,9,"Applying"
33958,2502,7,"Interested"
33959,2502,8,"Interested"
33960,2502,2,"Accepted"
33961,2502,5,"Rejected"
33962,2502,1,"Rejected"
33963,2502,3,"Rejected"
33964,3344,2,"Interested"
33965,3344,8,"Applied"
33966,3344,7,"Enrolled"
33967,3344,4,"Interested"
33968,3344,10,"Interested"
33969,3344,1,"Interested"
33970,3344,9,"Interested"
33971,3344,5,"Enrolled"
33972,9555,9,"Interested"
33973,9555,3,"Applying"
33974,9555,2,"Interested"
33975,9555,10,"Accepted"
33976,9555,7,"Enrolled"
33977,9220,7,"Accepted"
33978,9220,6,"Interested"
33979,9220,4,"Interested"
33980,9220,2,"Interested"
33981,9220,3,"Accepted"
33982,9220,8,"Rejected"
33983,7010,2,"Applied"
33984,7010,7,"Applying"
33985,7010,6,"Interested"
33986,7010,3,"Applying"
33987,7010,1,"Interested"
33988,7010,4,"Interested"
33989,7010,5,"Accepted"
33990,7010,8,"Applying"
33991,7010,10,"Interested"
33992,7010,9,"Interested"
33993,8989,8,"Rejected"
33994,8989,9,"Enrolled"
33995,8989,7,"Interested"
33996,8989,3,"Rejected"
33997,2230,10,"Applied"
33998,2230,3,"Applying"
33999,2230,5,"Interested"
34000,2230,4,"Interested"
34001,2230,6,"Interested"
34002,2230,1,"Interested"
34003,2230,7,"Accepted"
34004,3151,3,"Interested"
34005,3151,6,"Rejected"
34006,3151,7,"Interested"
34007,3151,10,"Applying"
34008,3151,2,"Rejected"
34009,6222,7,"Accepted"
34010,6222,1,"Accepted"
34011,6222,2,"Accepted"
34012,6222,10,"Interested"
34013,6222,5,"Applied"
34014,2506,7,"Applying"
34015,2506,8,"Interested"
34016,2506,10,"Interested"
34017,2506,5,"Rejected"
34018,2506,3,"Interested"
34019,2506,4,"Interested"
34020,2506,1,"Enrolled"
34021,2506,9,"Interested"
34022,6387,7,"Interested"
34023,6387,2,"Accepted"
34024,6387,6,"Interested"
34025,6387,9,"Interested"
34026,6387,4,"Interested"
34027,6387,8,"Interested"
34028,433,4,"Interested"
34029,433,1,"Enrolled"
34030,433,6,"Interested"
34031,433,8,"Rejected"
34032,433,7,"Enrolled"
34033,433,10,"Applied"
34034,433,9,"Accepted"
34035,549,9,"Interested"
34036,549,4,"Applied"
34037,549,6,"Accepted"
34038,549,8,"Interested"
34039,549,1,"Interested"
34040,549,7,"Applying"
34041,549,3,"Interested"
34042,5551,10,"Interested"
34043,5551,4,"Interested"
34044,5551,2,"Enrolled"
34045,5551,9,"Applying"
34046,5551,7,"Interested"
34047,3890,4,"Interested"
34048,3890,10,"Interested"
34049,3890,1,"Interested"
34050,3890,8,"Interested"
34051,3890,7,"Interested"
34052,3890,6,"Applied"
34053,3890,9,"Interested"
34054,5022,10,"Rejected"
34055,5022,6,"Interested"
34056,5022,4,"Applied"
34057,5022,3,"Rejected"
34058,5022,2,"Interested"
34059,5022,5,"Applied"
34060,5022,1,"Interested"
34061,5022,8,"Rejected"
34062,7287,1,"Enrolled"
34063,7287,5,"Interested"
34064,7287,2,"Interested"
34065,7287,10,"Interested"
34066,7287,4,"Interested"
34067,7287,6,"Rejected"
34068,139,6,"Applied"
34069,139,4,"Interested"
34070,139,5,"Interested"
34071,139,1,"Interested"
34072,7139,2,"Interested"
34073,7139,1,"Interested"
34074,7139,7,"Accepted"
34075,7139,9,"Interested"
34076,7139,3,"Accepted"
34077,7139,4,"Interested"
34078,6645,10,"Enrolled"
34079,6645,2,"Applied"
34080,6645,6,"Interested"
34081,6645,9,"Rejected"
34082,6645,4,"Interested"
34083,6645,7,"Interested"
34084,6645,1,"Applied"
34085,1742,6,"Applying"
34086,1742,2,"Applying"
34087,1742,8,"Rejected"
34088,1742,9,"Accepted"
34089,1742,1,"Applied"
34090,1742,4,"Interested"
34091,1742,10,"Interested"
34092,114,6,"Interested"
34093,114,8,"Rejected"
34094,114,1,"Applied"
34095,114,5,"Enrolled"
34096,114,9,"Interested"
34097,114,7,"Applied"
34098,114,2,"Interested"
34099,114,3,"Accepted"
34100,114,10,"Accepted"
34101,9307,9,"Enrolled"
34102,9307,2,"Interested"
34103,9307,9,"Enrolled"
34104,9307,1,"Interested"
34105,9307,8,"Interested"
34106,9307,6,"Interested"
34107,9307,1,"Accepted"
34108,9307,6,"Applied"
34109,8666,8,"Interested"
34110,8666,6,"Interested"
34111,8666,1,"Rejected"
34112,8666,2,"Interested"
34113,8666,9,"Interested"
34114,8666,10,"Interested"
34115,6093,2,"Applied"
34116,6093,3,"Interested"
34117,6093,9,"Rejected"
34118,6093,5,"Accepted"
34119,6093,6,"Interested"
34120,6093,1,"Rejected"
34121,6093,10,"Rejected"
34122,5886,4,"Interested"
34123,5886,5,"Interested"
34124,5886,5,"Applied"
34125,5886,9,"Applied"
34126,5886,7,"Accepted"
34127,5886,7,"Interested"
34128,5886,10,"Interested"
34129,5886,10,"Interested"
34130,5886,7,"Interested"
34131,5886,3,"Accepted"
34132,8915,10,"Interested"
34133,8915,5,"Applied"
34134,8915,8,"Interested"
34135,8915,2,"Applying"
34136,8915,3,"Interested"
34137,8915,9,"Accepted"
34138,8915,4,"Interested"
34139,8915,7,"Interested"
34140,2917,3,"Applying"
34141,2917,9,"Applying"
34142,2917,8,"Interested"
34143,2917,5,"Interested"
34144,2917,1,"Interested"
34145,2917,4,"Interested"
34146,8530,5,"Applying"
34147,8530,4,"Applying"
34148,8530,6,"Applying"
34149,8530,7,"Interested"
34150,8530,8,"Rejected"
34151,8530,1,"Rejected"
34152,8530,2,"Rejected"
34153,7923,3,"Interested"
34154,7923,4,"Interested"
34155,7923,2,"Interested"
34156,7923,5,"Applied"
34157,7923,10,"Interested"
34158,7923,6,"Applied"
34159,7923,7,"Interested"
34160,7923,1,"Enrolled"
34161,7923,8,"Interested"
34162,4840,5,"Applying"
34163,4840,6,"Interested"
34164,4840,3,"Applying"
34165,4840,10,"Interested"
34166,4840,5,"Accepted"
34167,4840,9,"Interested"
34168,4840,9,"Interested"
34169,4840,6,"Enrolled"
34170,3048,2,"Interested"
34171,3048,8,"Interested"
34172,3048,6,"Interested"
34173,3048,4,"Interested"
34174,3048,9,"Applied"
34175,393,6,"Interested"
34176,393,8,"Interested"
34177,393,2,"Interested"
34178,393,9,"Interested"
34179,7933,2,"Applying"
34180,7933,10,"Enrolled"
34181,7933,4,"Accepted"
34182,7933,3,"Interested"
34183,7933,1,"Accepted"
34184,7933,6,"Interested"
34185,7933,9,"Interested"
34186,7933,7,"Interested"
34187,9848,10,"Interested"
34188,9848,9,"Interested"
34189,9848,2,"Interested"
34190,9848,7,"Interested"
34191,9848,1,"Interested"
34192,1357,9,"Applied"
34193,1357,3,"Interested"
34194,1357,10,"Interested"
34195,1357,6,"Applied"
34196,1357,1,"Interested"
34197,1357,8,"Interested"
34198,9540,1,"Rejected"
34199,2761,1,"Interested"
34200,2761,2,"Interested"
34201,2761,7,"Interested"
34202,2761,8,"Interested"
34203,2761,5,"Rejected"
34204,2761,4,"Enrolled"
34205,2761,9,"Applied"
34206,451,1,"Interested"
34207,451,2,"Interested"
34208,451,6,"Interested"
34209,451,5,"Interested"
34210,451,8,"Enrolled"
34211,9966,6,"Interested"
34212,9966,1,"Applied"
34213,9966,7,"Rejected"
34214,9966,9,"Interested"
34215,9966,2,"Applying"
34216,9966,4,"Interested"
34217,9966,10,"Applying"
34218,9966,8,"Interested"
34219,3264,4,"Interested"
34220,3264,5,"Interested"
34221,3264,7,"Applying"
34222,3264,2,"Applying"
34223,3264,6,"Interested"
34224,3264,3,"Interested"
34225,3264,9,"Interested"
34226,3264,10,"Applied"
34227,281,7,"Interested"
34228,281,9,"Rejected"
34229,281,4,"Interested"
34230,281,3,"Interested"
34231,281,6,"Accepted"
34232,281,5,"Interested"
34233,973,2,"Applying"
34234,973,3,"Rejected"
34235,973,8,"Interested"
34236,973,5,"Applied"
34237,973,6,"Interested"
34238,973,4,"Rejected"
34239,973,9,"Applied"
34240,973,7,"Enrolled"
34241,973,1,"Interested"
34242,7973,1,"Enrolled"
34243,7973,9,"Accepted"
34244,7973,7,"Interested"
34245,7973,4,"Interested"
34246,7973,5,"Rejected"
34247,7973,3,"Interested"
34248,7973,6,"Applying"
34249,5293,9,"Interested"
34250,5293,1,"Interested"
34251,5293,7,"Applying"
34252,5293,1,"Interested"
34253,5293,6,"Rejected"
34254,5293,2,"Interested"
34255,5293,3,"Interested"
34256,5293,7,"Interested"
34257,2314,10,"Applying"
34258,2314,2,"Enrolled"
34259,2314,1,"Applying"
34260,2314,5,"Interested"
34261,2314,1,"Interested"
34262,2314,8,"Rejected"
34263,2314,1,"Applying"
34264,3848,3,"Rejected"
34265,3848,8,"Interested"
34266,3848,2,"Interested"
34267,3848,10,"Interested"
34268,3848,5,"Interested"
34269,3848,4,"Enrolled"
34270,3848,7,"Interested"
34271,6666,6,"Applying"
34272,6666,3,"Accepted"
34273,6666,5,"Enrolled"
34274,6666,2,"Accepted"
34275,6666,8,"Interested"
34276,6666,10,"Applied"
34277,6666,9,"Interested"
34278,1796,2,"Interested"
34279,1796,9,"Applied"
34280,1796,1,"Interested"
34281,1796,5,"Applying"
34282,1796,8,"Interested"
34283,1796,4,"Interested"
34284,1796,10,"Interested"
34285,1796,6,"Interested"
34286,6391,4,"Rejected"
34287,6391,7,"Interested"
34288,6391,8,"Applied"
34289,6391,3,"Applying"
34290,6391,2,"Interested"
34291,6391,6,"Interested"
34292,9639,1,"Accepted"
34293,9639,10,"Rejected"
34294,9639,5,"Interested"
34295,9639,2,"Interested"
34296,9639,4,"Interested"
34297,9639,6,"Accepted"
34298,9639,3,"Interested"
34299,4177,10,"Interested"
34300,4177,8,"Interested"
34301,4177,2,"Interested"
34302,4177,7,"Applied"
34303,4177,3,"Enrolled"
34304,4177,9,"Interested"
34305,4177,1,"Interested"
34306,4177,6,"Applying"
34307,4177,5,"Interested"
34308,2062,7,"Interested"
34309,2062,10,"Interested"
34310,2062,6,"Interested"
34311,2062,5,"Accepted"
34312,2062,3,"Applying"
34313,2062,4,"Interested"
34314,60,2,"Rejected"
34315,60,7,"Interested"
34316,60,8,"Interested"
34317,60,1,"Accepted"
34318,60,3,"Accepted"
34319,60,6,"Interested"
34320,5326,7,"Interested"
34321,5326,5,"Applying"
34322,5326,2,"Interested"
34323,5326,4,"Applying"
34324,5326,1,"Interested"
34325,5326,6,"Applying"
34326,5326,8,"Interested"
34327,3208,10,"Applying"
34328,3208,6,"Applied"
34329,3208,3,"Interested"
34330,3208,5,"Rejected"
34331,3208,4,"Interested"
34332,3208,7,"Rejected"
34333,3208,1,"Rejected"
34334,3208,9,"Applying"
34335,8774,2,"Applying"
34336,8774,3,"Accepted"
34337,8774,10,"Interested"
34338,8774,9,"Interested"
34339,3086,2,"Interested"
34340,3086,3,"Interested"
34341,3086,4,"Interested"
34342,3086,7,"Interested"
34343,3086,6,"Rejected"
34344,3086,10,"Interested"
34345,3086,1,"Applied"
34346,3086,9,"Interested"
34347,4209,1,"Applied"
34348,4209,7,"Rejected"
34349,4209,10,"Applying"
34350,4209,6,"Applied"
34351,4209,4,"Applying"
34352,4209,2,"Interested"
34353,4209,9,"Accepted"
34354,4209,3,"Interested"
34355,723,7,"Enrolled"
34356,723,1,"Applied"
34357,723,8,"Interested"
34358,723,5,"Enrolled"
34359,723,6,"Interested"
34360,723,2,"Interested"
34361,723,10,"Interested"
34362,723,3,"Interested"
34363,1148,2,"Interested"
34364,1148,3,"Enrolled"
34365,1148,1,"Applying"
34366,1148,6,"Interested"
34367,1148,9,"Enrolled"
34368,1148,4,"Applied"
34369,1148,10,"Interested"
34370,1148,5,"Applied"
34371,9566,8,"Interested"
34372,9566,2,"Applying"
34373,9566,9,"Interested"
34374,9566,7,"Enrolled"
34375,9566,5,"Accepted"
34376,9566,10,"Interested"
34377,9566,6,"Interested"
34378,9566,1,"Accepted"
34379,1599,10,"Interested"
34380,1599,2,"Interested"
34381,1599,6,"Interested"
34382,1599,1,"Interested"
34383,1599,10,"Interested"
34384,1599,5,"Applying"
34385,1599,8,"Interested"
34386,1599,10,"Interested"
34387,1599,10,"Interested"
34388,5342,10,"Interested"
34389,5342,3,"Applied"
34390,5342,5,"Rejected"
34391,5342,4,"Interested"
34392,5342,6,"Interested"
34393,5342,9,"Accepted"
34394,5342,2,"Rejected"
34395,2945,3,"Applied"
34396,2945,6,"Interested"
34397,2945,10,"Accepted"
34398,2945,5,"Accepted"
34399,2945,1,"Rejected"
34400,2945,2,"Rejected"
34401,2945,9,"Interested"
34402,2945,8,"Accepted"
34403,2945,7,"Interested"
34404,2945,4,"Interested"
34405,4931,2,"Interested"
34406,4931,4,"Interested"
34407,4931,7,"Interested"
34408,4931,8,"Interested"
34409,4931,9,"Interested"
34410,4931,6,"Interested"
34411,4931,10,"Interested"
34412,4931,5,"Interested"
34413,4231,5,"Interested"
34414,4231,4,"Interested"
34415,4231,2,"Accepted"
34416,4231,7,"Interested"
34417,9660,2,"Interested"
34418,9660,3,"Applied"
34419,9660,7,"Interested"
34420,9660,10,"Interested"
34421,9660,8,"Applied"
34422,9660,5,"Applied"
34423,9660,9,"Applying"
34424,5078,6,"Interested"
34425,5078,10,"Accepted"
34426,5078,4,"Interested"
34427,5078,9,"Interested"
34428,5078,7,"Rejected"
34429,5078,5,"Applied"
34430,8471,4,"Interested"
34431,8471,10,"Interested"
34432,8471,2,"Accepted"
34433,8471,5,"Interested"
34434,8471,8,"Rejected"
34435,8471,7,"Interested"
34436,7481,7,"Accepted"
34437,7481,4,"Applied"
34438,7481,9,"Interested"
34439,7481,6,"Interested"
34440,7481,5,"Enrolled"
34441,7481,10,"Interested"
34442,7481,1,"Interested"
34443,1223,5,"Accepted"
34444,1223,1,"Accepted"
34445,1223,9,"Accepted"
34446,1223,3,"Interested"
34447,1223,7,"Interested"
34448,1223,2,"Interested"
34449,1223,6,"Interested"
34450,1223,4,"Interested"
34451,1223,10,"Interested"
34452,74,5,"Interested"
34453,74,7,"Interested"
34454,74,1,"Interested"
34455,74,2,"Accepted"
34456,74,9,"Interested"
34457,74,6,"Rejected"
34458,74,10,"Interested"
34459,7020,7,"Applying"
34460,7020,2,"Applied"
34461,7020,3,"Interested"
34462,7020,8,"Applying"
34463,7020,6,"Rejected"
34464,7020,5,"Interested"
34465,7020,4,"Interested"
34466,4857,5,"Applied"
34467,4857,2,"Interested"
34468,4857,6,"Applied"
34469,4857,1,"Interested"
34470,4857,8,"Interested"
34471,4857,7,"Interested"
34472,5532,10,"Interested"
34473,5532,7,"Interested"
34474,5532,9,"Accepted"
34475,5532,3,"Rejected"
34476,5532,6,"Applying"
34477,5532,5,"Accepted"
34478,5532,4,"Applied"
34479,9322,2,"Rejected"
34480,9322,3,"Interested"
34481,9322,9,"Enrolled"
34482,9322,5,"Interested"
34483,9322,1,"Rejected"
34484,9322,6,"Applying"
34485,9322,4,"Applied"
34486,2745,2,"Interested"
34487,2745,8,"Interested"
34488,2745,2,"Interested"
34489,2745,10,"Rejected"
34490,2745,7,"Interested"
34491,2745,4,"Interested"
34492,2745,2,"Interested"
34493,7270,1,"Interested"
34494,7270,9,"Interested"
34495,7270,10,"Interested"
34496,7270,8,"Rejected"
34497,7270,7,"Rejected"
34498,7270,5,"Interested"
34499,3326,6,"Interested"
34500,3326,5,"Applied"
34501,3326,3,"Applying"
34502,3326,9,"Interested"
34503,3326,1,"Interested"
34504,3326,2,"Interested"
34505,3326,7,"Interested"
34506,5734,6,"Interested"
34507,5734,10,"Interested"
34508,5734,8,"Interested"
34509,5734,7,"Accepted"
34510,5734,9,"Interested"
34511,5734,4,"Interested"
34512,5734,1,"Interested"
34513,7537,8,"Applied"
34514,7537,5,"Interested"
34515,7537,3,"Interested"
34516,7537,7,"Applying"
34517,7537,4,"Interested"
34518,7537,10,"Enrolled"
34519,7537,2,"Accepted"
34520,6684,5,"Interested"
34521,6684,3,"Interested"
34522,6684,6,"Interested"
34523,6684,4,"Enrolled"
34524,6684,7,"Enrolled"
34525,6684,8,"Applied"
34526,4206,6,"Interested"
34527,4206,5,"Accepted"
34528,4206,1,"Applied"
34529,4206,10,"Enrolled"
34530,4206,9,"Interested"
34531,6009,6,"Rejected"
34532,6009,10,"Enrolled"
34533,6009,8,"Applying"
34534,6009,7,"Interested"
34535,6009,2,"Applied"
34536,7840,7,"Interested"
34537,7840,8,"Applied"
34538,7840,2,"Interested"
34539,7840,10,"Interested"
34540,7840,6,"Applying"
34541,7840,1,"Interested"
34542,7426,2,"Interested"
34543,7426,7,"Interested"
34544,7426,5,"Interested"
34545,7426,6,"Interested"
34546,7426,4,"Interested"
34547,1846,6,"Interested"
34548,1846,1,"Applied"
34549,1846,5,"Applied"
34550,1846,4,"Enrolled"
34551,1846,3,"Interested"
34552,1846,8,"Applied"
34553,1846,9,"Applying"
34554,3261,8,"Applied"
34555,3261,6,"Applied"
34556,3261,2,"Applied"
34557,3261,4,"Interested"
34558,3261,3,"Enrolled"
34559,3261,10,"Interested"
34560,3261,5,"Interested"
34561,3261,1,"Interested"
34562,1903,4,"Interested"
34563,1903,1,"Interested"
34564,1903,10,"Interested"
34565,1903,2,"Interested"
34566,1903,7,"Interested"
34567,1903,5,"Interested"
34568,1903,3,"Rejected"
34569,2288,2,"Interested"
34570,2288,1,"Interested"
34571,2288,9,"Applied"
34572,2288,1,"Accepted"
34573,2288,1,"Accepted"
34574,2288,7,"Interested"
34575,2288,10,"Interested"
34576,2491,9,"Interested"
34577,2491,7,"Interested"
34578,2491,5,"Accepted"
34579,2491,3,"Interested"
34580,2491,8,"Interested"
34581,2491,10,"Accepted"
34582,2491,6,"Interested"
34583,8575,2,"Enrolled"
34584,8575,6,"Interested"
34585,8575,1,"Enrolled"
34586,8575,5,"Interested"
34587,8575,7,"Interested"
34588,8575,10,"Accepted"
34589,8575,9,"Interested"
34590,8808,8,"Applied"
34591,8808,10,"Rejected"
34592,8808,3,"Accepted"
34593,8808,4,"Accepted"
34594,8808,5,"Interested"
34595,8808,9,"Interested"
34596,8808,1,"Rejected"
34597,9658,9,"Interested"
34598,9658,8,"Interested"
34599,9658,3,"Applying"
34600,9658,6,"Interested"
34601,9658,2,"Interested"
34602,9658,5,"Enrolled"
34603,9658,10,"Interested"
34604,9702,6,"Interested"
34605,9702,2,"Interested"
34606,9702,4,"Interested"
34607,9702,1,"Interested"
34608,9702,3,"Rejected"
34609,9702,7,"Rejected"
34610,9702,10,"Accepted"
34611,9702,8,"Accepted"
34612,6867,10,"Interested"
34613,6867,9,"Interested"
34614,6867,3,"Interested"
34615,6867,4,"Interested"
34616,6867,7,"Applied"
34617,6867,5,"Interested"
34618,6867,6,"Interested"
34619,6867,8,"Interested"
34620,6227,4,"Accepted"
34621,6227,5,"Applied"
34622,6227,8,"Rejected"
34623,6227,10,"Interested"
34624,6227,9,"Interested"
34625,6227,7,"Enrolled"
34626,1815,4,"Interested"
34627,1815,7,"Interested"
34628,1815,6,"Rejected"
34629,1815,2,"Interested"
34630,1815,5,"Interested"
34631,1815,3,"Interested"
34632,1815,8,"Rejected"
34633,1815,1,"Interested"
34634,1815,9,"Interested"
34635,3544,5,"Interested"
34636,3544,4,"Rejected"
34637,3544,3,"Enrolled"
34638,3544,2,"Interested"
34639,3544,1,"Interested"
34640,3544,8,"Enrolled"
34641,3544,6,"Interested"
34642,3544,9,"Interested"
34643,1739,7,"Applying"
34644,1739,9,"Interested"
34645,1739,3,"Enrolled"
34646,1739,10,"Interested"
34647,1739,1,"Accepted"
34648,1739,4,"Applying"
34649,1739,5,"Applying"
34650,1739,8,"Interested"
34651,1638,5,"Accepted"
34652,1638,6,"Interested"
34653,1638,1,"Interested"
34654,2597,3,"Interested"
34655,2597,6,"Interested"
34656,2597,7,"Accepted"
34657,2597,2,"Interested"
34658,2597,10,"Accepted"
34659,6777,2,"Interested"
34660,6777,5,"Rejected"
34661,6777,8,"Interested"
34662,6777,1,"Interested"
34663,6777,4,"Enrolled"
34664,6777,3,"Interested"
34665,6777,6,"Applied"
34666,3238,5,"Accepted"
34667,3238,1,"Applying"
34668,3238,9,"Accepted"
34669,3238,8,"Interested"
34670,3238,10,"Interested"
34671,3238,3,"Interested"
34672,3238,7,"Accepted"
34673,5459,7,"Rejected"
34674,5459,4,"Accepted"
34675,5459,9,"Accepted"
34676,5459,8,"Interested"
34677,5459,1,"Applying"
34678,5459,2,"Interested"
34679,5459,6,"Interested"
34680,5459,3,"Applied"
34681,2262,7,"Interested"
34682,2262,3,"Rejected"
34683,2262,1,"Rejected"
34684,2262,4,"Interested"
34685,2262,2,"Interested"
34686,2262,8,"Applied"
34687,2262,10,"Interested"
34688,2262,5,"Rejected"
34689,2262,6,"Rejected"
34690,2262,9,"Applied"
34691,5029,6,"Interested"
34692,5029,4,"Interested"
34693,5029,7,"Rejected"
34694,5029,2,"Interested"
34695,5029,1,"Interested"
34696,5029,9,"Accepted"
34697,3958,2,"Interested"
34698,3958,10,"Interested"
34699,3958,3,"Applied"
34700,3958,8,"Interested"
34701,3958,6,"Interested"
34702,3958,1,"Interested"
34703,3958,7,"Accepted"
34704,7068,7,"Interested"
34705,7068,2,"Interested"
34706,7068,6,"Accepted"
34707,7068,5,"Accepted"
34708,7068,4,"Accepted"
34709,7068,8,"Applied"
34710,7068,10,"Enrolled"
34711,5351,7,"Interested"
34712,5351,8,"Interested"
34713,5351,9,"Interested"
34714,5351,8,"Interested"
34715,5351,9,"Interested"
34716,5351,6,"Applied"
34717,5351,2,"Accepted"
34718,5351,5,"Interested"
34719,1431,7,"Interested"
34720,1431,9,"Enrolled"
34721,1431,1,"Interested"
34722,1431,5,"Accepted"
34723,1431,6,"Accepted"
34724,1431,4,"Interested"
34725,1431,2,"Applied"
34726,1431,8,"Interested"
34727,4504,4,"Interested"
34728,4552,3,"Applied"
34729,4552,7,"Interested"
34730,4552,6,"Interested"
34731,4552,4,"Applied"
34732,4552,9,"Interested"
34733,4552,5,"Interested"
34734,4561,10,"Accepted"
34735,4561,3,"Applied"
34736,4561,6,"Applying"
34737,4561,7,"Accepted"
34738,4561,8,"Rejected"
34739,4561,5,"Interested"
34740,6234,2,"Interested"
34741,6234,5,"Accepted"
34742,6234,4,"Interested"
34743,6234,9,"Applying"
